Color! java.awt.Color[r=83,g=88,b=81]
Color! java.awt.Color[r=94,g=99,b=92]
Color! java.awt.Color[r=93,g=98,b=91]
Color! java.awt.Color[r=91,g=96,b=89]
Color! java.awt.Color[r=88,g=93,b=86]
Color! java.awt.Color[r=82,g=87,b=80]
Color! java.awt.Color[r=81,g=86,b=79]
Color! java.awt.Color[r=87,g=94,b=86]
Color! java.awt.Color[r=97,g=107,b=96]
Color! java.awt.Color[r=172,g=204,b=191]
Color! java.awt.Color[r=179,g=209,b=197]
Color! java.awt.Color[r=174,g=204,b=192]
Color! java.awt.Color[r=138,g=169,b=151]
Color! java.awt.Color[r=153,g=178,b=159]
Color! java.awt.Color[r=147,g=172,b=153]
Color! java.awt.Color[r=98,g=114,b=101]
Color! java.awt.Color[r=84,g=98,b=85]
Color! java.awt.Color[r=68,g=81,b=71]
Color! java.awt.Color[r=58,g=67,b=62]
Color! java.awt.Color[r=59,g=65,b=61]
Color! java.awt.Color[r=50,g=56,b=52]
Color! java.awt.Color[r=56,g=61,b=55]
Color! java.awt.Color[r=45,g=50,b=46]
Color! java.awt.Color[r=60,g=65,b=58]
Color! java.awt.Color[r=64,g=67,b=60]
Color! java.awt.Color[r=65,g=68,b=59]
Color! java.awt.Color[r=76,g=77,b=71]
Color! java.awt.Color[r=81,g=82,b=76]
Color! java.awt.Color[r=81,g=81,b=71]
Color! java.awt.Color[r=78,g=78,b=66]
Color! java.awt.Color[r=76,g=77,b=63]
Color! java.awt.Color[r=87,g=88,b=74]
Color! java.awt.Color[r=89,g=85,b=73]
Color! java.awt.Color[r=102,g=95,b=79]
Color! java.awt.Color[r=108,g=101,b=85]
Color! java.awt.Color[r=125,g=118,b=102]
Color! java.awt.Color[r=127,g=120,b=104]
Color! java.awt.Color[r=129,g=122,b=104]
Color! java.awt.Color[r=133,g=124,b=107]
Color! java.awt.Color[r=139,g=130,b=113]
Color! java.awt.Color[r=136,g=129,b=111]
Color! java.awt.Color[r=140,g=133,b=114]
Color! java.awt.Color[r=147,g=140,b=121]
Color! java.awt.Color[r=157,g=150,b=132]
Color! java.awt.Color[r=169,g=162,b=146]
Color! java.awt.Color[r=172,g=165,b=149]
Color! java.awt.Color[r=173,g=166,b=150]
Color! java.awt.Color[r=181,g=175,b=159]
Color! java.awt.Color[r=183,g=177,b=161]
Color! java.awt.Color[r=186,g=180,b=164]
Color! java.awt.Color[r=186,g=183,b=166]
Color! java.awt.Color[r=199,g=196,b=179]
Color! java.awt.Color[r=199,g=195,b=183]
Color! java.awt.Color[r=202,g=198,b=186]
Color! java.awt.Color[r=204,g=202,b=189]
Color! java.awt.Color[r=205,g=206,b=192]
Color! java.awt.Color[r=206,g=207,b=193]
Color! java.awt.Color[r=203,g=205,b=192]
Color! java.awt.Color[r=206,g=208,b=195]
Color! java.awt.Color[r=205,g=209,b=192]
Color! java.awt.Color[r=202,g=206,b=189]
Color! java.awt.Color[r=192,g=199,b=183]
Color! java.awt.Color[r=186,g=193,b=177]
Color! java.awt.Color[r=184,g=188,b=173]
Color! java.awt.Color[r=165,g=169,b=155]
Color! java.awt.Color[r=163,g=167,b=153]
Color! java.awt.Color[r=164,g=168,b=154]
Color! java.awt.Color[r=158,g=162,b=148]
Color! java.awt.Color[r=155,g=158,b=147]
Color! java.awt.Color[r=131,g=135,b=121]
Color! java.awt.Color[r=133,g=137,b=123]
Color! java.awt.Color[r=130,g=136,b=122]
Color! java.awt.Color[r=130,g=134,b=120]
Color! java.awt.Color[r=132,g=136,b=122]
Color! java.awt.Color[r=120,g=128,b=117]
Color! java.awt.Color[r=116,g=122,b=112]
Color! java.awt.Color[r=119,g=127,b=116]
Color! java.awt.Color[r=87,g=96,b=91]
Color! java.awt.Color[r=59,g=67,b=70]
Color! java.awt.Color[r=53,g=61,b=64]
Color! java.awt.Color[r=50,g=57,b=63]
Color! java.awt.Color[r=28,g=34,b=48]
Color! java.awt.Color[r=14,g=20,b=36]
Color! java.awt.Color[r=18,g=23,b=43]
Color! java.awt.Color[r=8,g=13,b=35]
Color! java.awt.Color[r=7,g=8,b=29]
Color! java.awt.Color[r=3,g=4,b=25]
Color! java.awt.Color[r=1,g=2,b=23]
Color! java.awt.Color[r=4,g=5,b=25]
Color! java.awt.Color[r=7,g=9,b=24]
Color! java.awt.Color[r=59,g=63,b=62]
Color! java.awt.Color[r=67,g=74,b=67]
Color! java.awt.Color[r=61,g=63,b=58]
Color! java.awt.Color[r=74,g=79,b=72]
Color! java.awt.Color[r=90,g=95,b=88]
Color! java.awt.Color[r=84,g=89,b=82]
Color! java.awt.Color[r=92,g=102,b=91]
Color! java.awt.Color[r=94,g=106,b=94]
Color! java.awt.Color[r=97,g=111,b=98]
Color! java.awt.Color[r=114,g=130,b=117]
Color! java.awt.Color[r=127,g=145,b=131]
Color! java.awt.Color[r=139,g=164,b=145]
Color! java.awt.Color[r=172,g=202,b=190]
Color! java.awt.Color[r=134,g=163,b=145]
Color! java.awt.Color[r=141,g=172,b=154]
Color! java.awt.Color[r=161,g=194,b=173]
Color! java.awt.Color[r=165,g=194,b=176]
Color! java.awt.Color[r=109,g=125,b=112]
Color! java.awt.Color[r=97,g=113,b=100]
Color! java.awt.Color[r=83,g=97,b=84]
Color! java.awt.Color[r=70,g=84,b=71]
Color! java.awt.Color[r=61,g=73,b=63]
Color! java.awt.Color[r=54,g=64,b=56]
Color! java.awt.Color[r=57,g=63,b=59]
Color! java.awt.Color[r=64,g=66,b=61]
Color! java.awt.Color[r=61,g=64,b=57]
Color! java.awt.Color[r=71,g=72,b=66]
Color! java.awt.Color[r=66,g=67,b=59]
Color! java.awt.Color[r=67,g=68,b=60]
Color! java.awt.Color[r=77,g=78,b=70]
Color! java.awt.Color[r=83,g=84,b=76]
Color! java.awt.Color[r=80,g=81,b=73]
Color! java.awt.Color[r=87,g=88,b=82]
Color! java.awt.Color[r=84,g=85,b=79]
Color! java.awt.Color[r=85,g=85,b=75]
Color! java.awt.Color[r=80,g=80,b=68]
Color! java.awt.Color[r=82,g=83,b=69]
Color! java.awt.Color[r=89,g=90,b=76]
Color! java.awt.Color[r=91,g=88,b=73]
Color! java.awt.Color[r=87,g=84,b=69]
Color! java.awt.Color[r=95,g=92,b=77]
Color! java.awt.Color[r=100,g=94,b=78]
Color! java.awt.Color[r=106,g=100,b=84]
Color! java.awt.Color[r=108,g=102,b=86]
Color! java.awt.Color[r=119,g=112,b=96]
Color! java.awt.Color[r=144,g=137,b=118]
Color! java.awt.Color[r=148,g=141,b=122]
Color! java.awt.Color[r=151,g=144,b=126]
Color! java.awt.Color[r=160,g=153,b=135]
Color! java.awt.Color[r=168,g=161,b=145]
Color! java.awt.Color[r=171,g=163,b=150]
Color! java.awt.Color[r=173,g=165,b=152]
Color! java.awt.Color[r=180,g=174,b=158]
Color! java.awt.Color[r=188,g=182,b=166]
Color! java.awt.Color[r=187,g=181,b=165]
Color! java.awt.Color[r=182,g=176,b=160]
Color! java.awt.Color[r=187,g=186,b=168]
Color! java.awt.Color[r=200,g=197,b=180]
Color! java.awt.Color[r=198,g=195,b=178]
Color! java.awt.Color[r=207,g=205,b=192]
Color! java.awt.Color[r=201,g=202,b=188]
Color! java.awt.Color[r=207,g=208,b=194]
Color! java.awt.Color[r=199,g=201,b=188]
Color! java.awt.Color[r=204,g=206,b=193]
Color! java.awt.Color[r=212,g=216,b=202]
Color! java.awt.Color[r=210,g=213,b=202]
Color! java.awt.Color[r=203,g=207,b=193]
Color! java.awt.Color[r=209,g=213,b=198]
Color! java.awt.Color[r=207,g=211,b=194]
Color! java.awt.Color[r=188,g=192,b=177]
Color! java.awt.Color[r=184,g=186,b=173]
Color! java.awt.Color[r=165,g=169,b=154]
Color! java.awt.Color[r=159,g=163,b=148]
Color! java.awt.Color[r=163,g=167,b=152]
Color! java.awt.Color[r=154,g=158,b=143]
Color! java.awt.Color[r=148,g=152,b=138]
Color! java.awt.Color[r=139,g=143,b=129]
Color! java.awt.Color[r=137,g=141,b=127]
Color! java.awt.Color[r=140,g=144,b=130]
Color! java.awt.Color[r=135,g=139,b=124]
Color! java.awt.Color[r=136,g=140,b=125]
Color! java.awt.Color[r=135,g=139,b=125]
Color! java.awt.Color[r=130,g=136,b=124]
Color! java.awt.Color[r=122,g=128,b=118]
Color! java.awt.Color[r=118,g=124,b=114]
Color! java.awt.Color[r=120,g=129,b=124]
Color! java.awt.Color[r=72,g=80,b=82]
Color! java.awt.Color[r=62,g=70,b=72]
Color! java.awt.Color[r=51,g=59,b=62]
Color! java.awt.Color[r=13,g=19,b=35]
Color! java.awt.Color[r=6,g=12,b=28]
Color! java.awt.Color[r=17,g=22,b=42]
Color! java.awt.Color[r=29,g=34,b=54]
Color! java.awt.Color[r=18,g=23,b=45]
Color! java.awt.Color[r=1,g=6,b=28]
Color! java.awt.Color[r=0,g=1,b=21]
Color! java.awt.Color[r=3,g=5,b=20]
Color! java.awt.Color[r=23,g=26,b=35]
Color! java.awt.Color[r=59,g=62,b=67]
Color! java.awt.Color[r=63,g=67,b=66]
Color! java.awt.Color[r=79,g=81,b=76]
Color! java.awt.Color[r=76,g=83,b=75]
Color! java.awt.Color[r=88,g=98,b=87]
Color! java.awt.Color[r=90,g=102,b=90]
Color! java.awt.Color[r=96,g=110,b=97]
Color! java.awt.Color[r=156,g=185,b=167]
Color! java.awt.Color[r=121,g=150,b=132]
Color! java.awt.Color[r=136,g=167,b=149]
Color! java.awt.Color[r=151,g=176,b=157]
Color! java.awt.Color[r=95,g=111,b=98]
Color! java.awt.Color[r=62,g=74,b=64]
Color! java.awt.Color[r=44,g=54,b=46]
Color! java.awt.Color[r=54,g=60,b=56]
Color! java.awt.Color[r=50,g=55,b=49]
Color! java.awt.Color[r=60,g=65,b=59]
Color! java.awt.Color[r=65,g=67,b=62]
Color! java.awt.Color[r=68,g=71,b=64]
Color! java.awt.Color[r=71,g=72,b=64]
Color! java.awt.Color[r=74,g=75,b=67]
Color! java.awt.Color[r=79,g=80,b=72]
Color! java.awt.Color[r=87,g=88,b=80]
Color! java.awt.Color[r=86,g=87,b=79]
Color! java.awt.Color[r=90,g=91,b=83]
Color! java.awt.Color[r=96,g=96,b=88]
Color! java.awt.Color[r=89,g=89,b=79]
Color! java.awt.Color[r=82,g=82,b=70]
Color! java.awt.Color[r=81,g=81,b=69]
Color! java.awt.Color[r=88,g=89,b=75]
Color! java.awt.Color[r=88,g=86,b=73]
Color! java.awt.Color[r=88,g=84,b=72]
Color! java.awt.Color[r=84,g=81,b=66]
Color! java.awt.Color[r=92,g=89,b=74]
Color! java.awt.Color[r=89,g=86,b=71]
Color! java.awt.Color[r=94,g=91,b=76]
Color! java.awt.Color[r=103,g=97,b=81]
Color! java.awt.Color[r=97,g=90,b=72]
Color! java.awt.Color[r=104,g=98,b=82]
Color! java.awt.Color[r=110,g=105,b=86]
Color! java.awt.Color[r=108,g=101,b=83]
Color! java.awt.Color[r=109,g=102,b=84]
Color! java.awt.Color[r=106,g=99,b=81]
Color! java.awt.Color[r=152,g=145,b=126]
Color! java.awt.Color[r=149,g=142,b=123]
Color! java.awt.Color[r=150,g=143,b=124]
Color! java.awt.Color[r=154,g=147,b=129]
Color! java.awt.Color[r=158,g=151,b=133]
Color! java.awt.Color[r=164,g=157,b=139]
Color! java.awt.Color[r=171,g=164,b=146]
Color! java.awt.Color[r=182,g=175,b=159]
Color! java.awt.Color[r=185,g=179,b=163]
Color! java.awt.Color[r=201,g=198,b=181]
Color! java.awt.Color[r=192,g=188,b=176]
Color! java.awt.Color[r=198,g=196,b=183]
Color! java.awt.Color[r=206,g=204,b=191]
Color! java.awt.Color[r=202,g=203,b=189]
Color! java.awt.Color[r=213,g=217,b=202]
Color! java.awt.Color[r=206,g=210,b=193]
Color! java.awt.Color[r=203,g=207,b=190]
Color! java.awt.Color[r=208,g=212,b=197]
Color! java.awt.Color[r=201,g=205,b=190]
Color! java.awt.Color[r=164,g=168,b=153]
Color! java.awt.Color[r=157,g=161,b=146]
Color! java.awt.Color[r=152,g=156,b=141]
Color! java.awt.Color[r=149,g=153,b=138]
Color! java.awt.Color[r=145,g=149,b=135]
Color! java.awt.Color[r=148,g=152,b=137]
Color! java.awt.Color[r=140,g=144,b=129]
Color! java.awt.Color[r=145,g=149,b=132]
Color! java.awt.Color[r=141,g=145,b=128]
Color! java.awt.Color[r=127,g=133,b=121]
Color! java.awt.Color[r=116,g=124,b=113]
Color! java.awt.Color[r=108,g=116,b=105]
Color! java.awt.Color[r=106,g=116,b=107]
Color! java.awt.Color[r=105,g=115,b=106]
Color! java.awt.Color[r=52,g=60,b=62]
Color! java.awt.Color[r=43,g=50,b=56]
Color! java.awt.Color[r=42,g=49,b=55]
Color! java.awt.Color[r=47,g=54,b=62]
Color! java.awt.Color[r=19,g=25,b=39]
Color! java.awt.Color[r=4,g=10,b=26]
Color! java.awt.Color[r=0,g=6,b=22]
Color! java.awt.Color[r=12,g=17,b=36]
Color! java.awt.Color[r=31,g=36,b=56]
Color! java.awt.Color[r=7,g=12,b=34]
Color! java.awt.Color[r=3,g=3,b=27]
Color! java.awt.Color[r=4,g=5,b=23]
Color! java.awt.Color[r=5,g=7,b=22]
Color! java.awt.Color[r=35,g=38,b=43]
Color! java.awt.Color[r=56,g=59,b=64]
Color! java.awt.Color[r=62,g=67,b=63]
Color! java.awt.Color[r=71,g=73,b=68]
Color! java.awt.Color[r=89,g=94,b=87]
Color! java.awt.Color[r=75,g=82,b=74]
Color! java.awt.Color[r=91,g=101,b=90]
Color! java.awt.Color[r=86,g=98,b=86]
Color! java.awt.Color[r=88,g=102,b=89]
Color! java.awt.Color[r=100,g=116,b=103]
Color! java.awt.Color[r=123,g=141,b=127]
Color! java.awt.Color[r=184,g=217,b=200]
Color! java.awt.Color[r=162,g=191,b=173]
Color! java.awt.Color[r=132,g=161,b=143]
Color! java.awt.Color[r=125,g=156,b=138]
Color! java.awt.Color[r=119,g=150,b=132]
Color! java.awt.Color[r=124,g=155,b=137]
Color! java.awt.Color[r=142,g=173,b=155]
Color! java.awt.Color[r=107,g=121,b=108]
Color! java.awt.Color[r=91,g=104,b=94]
Color! java.awt.Color[r=73,g=85,b=75]
Color! java.awt.Color[r=49,g=59,b=51]
Color! java.awt.Color[r=51,g=58,b=51]
Color! java.awt.Color[r=54,g=56,b=51]
Color! java.awt.Color[r=58,g=61,b=54]
Color! java.awt.Color[r=56,g=59,b=52]
Color! java.awt.Color[r=65,g=68,b=61]
Color! java.awt.Color[r=70,g=73,b=66]
Color! java.awt.Color[r=73,g=76,b=69]
Color! java.awt.Color[r=74,g=77,b=70]
Color! java.awt.Color[r=77,g=78,b=72]
Color! java.awt.Color[r=83,g=84,b=78]
Color! java.awt.Color[r=88,g=89,b=83]
Color! java.awt.Color[r=88,g=89,b=81]
Color! java.awt.Color[r=92,g=92,b=84]
Color! java.awt.Color[r=92,g=92,b=82]
Color! java.awt.Color[r=89,g=89,b=77]
Color! java.awt.Color[r=84,g=84,b=72]
Color! java.awt.Color[r=88,g=88,b=76]
Color! java.awt.Color[r=93,g=87,b=75]
Color! java.awt.Color[r=94,g=88,b=74]
Color! java.awt.Color[r=96,g=89,b=71]
Color! java.awt.Color[r=94,g=87,b=69]
Color! java.awt.Color[r=100,g=93,b=75]
Color! java.awt.Color[r=99,g=92,b=74]
Color! java.awt.Color[r=99,g=92,b=73]
Color! java.awt.Color[r=105,g=98,b=80]
Color! java.awt.Color[r=112,g=105,b=86]
Color! java.awt.Color[r=111,g=104,b=85]
Color! java.awt.Color[r=107,g=100,b=81]
Color! java.awt.Color[r=109,g=102,b=83]
Color! java.awt.Color[r=110,g=103,b=85]
Color! java.awt.Color[r=112,g=105,b=87]
Color! java.awt.Color[r=115,g=108,b=90]
Color! java.awt.Color[r=113,g=106,b=88]
Color! java.awt.Color[r=117,g=110,b=92]
Color! java.awt.Color[r=119,g=112,b=94]
Color! java.awt.Color[r=116,g=109,b=91]
Color! java.awt.Color[r=125,g=118,b=100]
Color! java.awt.Color[r=147,g=141,b=119]
Color! java.awt.Color[r=151,g=144,b=125]
Color! java.awt.Color[r=156,g=149,b=130]
Color! java.awt.Color[r=154,g=149,b=129]
Color! java.awt.Color[r=156,g=151,b=131]
Color! java.awt.Color[r=160,g=155,b=135]
Color! java.awt.Color[r=162,g=157,b=137]
Color! java.awt.Color[r=167,g=162,b=142]
Color! java.awt.Color[r=171,g=166,b=147]
Color! java.awt.Color[r=170,g=165,b=146]
Color! java.awt.Color[r=169,g=164,b=145]
Color! java.awt.Color[r=175,g=170,b=151]
Color! java.awt.Color[r=176,g=171,b=152]
Color! java.awt.Color[r=177,g=172,b=153]
Color! java.awt.Color[r=180,g=175,b=156]
Color! java.awt.Color[r=188,g=183,b=164]
Color! java.awt.Color[r=189,g=184,b=165]
Color! java.awt.Color[r=193,g=188,b=169]
Color! java.awt.Color[r=190,g=187,b=168]
Color! java.awt.Color[r=189,g=186,b=167]
Color! java.awt.Color[r=190,g=187,b=170]
Color! java.awt.Color[r=202,g=199,b=182]
Color! java.awt.Color[r=202,g=200,b=187]
Color! java.awt.Color[r=201,g=202,b=186]
Color! java.awt.Color[r=206,g=207,b=191]
Color! java.awt.Color[r=204,g=205,b=191]
Color! java.awt.Color[r=203,g=204,b=190]
Color! java.awt.Color[r=203,g=206,b=189]
Color! java.awt.Color[r=209,g=212,b=195]
Color! java.awt.Color[r=208,g=211,b=194]
Color! java.awt.Color[r=204,g=207,b=190]
Color! java.awt.Color[r=206,g=209,b=192]
Color! java.awt.Color[r=210,g=214,b=199]
Color! java.awt.Color[r=214,g=218,b=203]
Color! java.awt.Color[r=215,g=219,b=204]
Color! java.awt.Color[r=204,g=208,b=193]
Color! java.awt.Color[r=200,g=204,b=189]
Color! java.awt.Color[r=196,g=200,b=185]
Color! java.awt.Color[r=180,g=184,b=170]
Color! java.awt.Color[r=182,g=186,b=172]
Color! java.awt.Color[r=166,g=170,b=155]
Color! java.awt.Color[r=161,g=165,b=151]
Color! java.awt.Color[r=155,g=159,b=145]
Color! java.awt.Color[r=153,g=157,b=143]
Color! java.awt.Color[r=152,g=155,b=144]
Color! java.awt.Color[r=149,g=153,b=139]
Color! java.awt.Color[r=145,g=149,b=134]
Color! java.awt.Color[r=142,g=146,b=131]
Color! java.awt.Color[r=142,g=146,b=132]
Color! java.awt.Color[r=123,g=129,b=117]
Color! java.awt.Color[r=121,g=127,b=115]
Color! java.awt.Color[r=125,g=133,b=122]
Color! java.awt.Color[r=109,g=117,b=106]
Color! java.awt.Color[r=102,g=112,b=101]
Color! java.awt.Color[r=107,g=117,b=106]
Color! java.awt.Color[r=108,g=118,b=109]
Color! java.awt.Color[r=103,g=113,b=104]
Color! java.awt.Color[r=100,g=110,b=101]
Color! java.awt.Color[r=97,g=107,b=98]
Color! java.awt.Color[r=90,g=100,b=91]
Color! java.awt.Color[r=78,g=88,b=80]
Color! java.awt.Color[r=76,g=85,b=80]
Color! java.awt.Color[r=71,g=80,b=75]
Color! java.awt.Color[r=74,g=83,b=78]
Color! java.awt.Color[r=43,g=50,b=58]
Color! java.awt.Color[r=44,g=51,b=59]
Color! java.awt.Color[r=56,g=62,b=74]
Color! java.awt.Color[r=39,g=45,b=57]
Color! java.awt.Color[r=14,g=20,b=34]
Color! java.awt.Color[r=0,g=5,b=21]
Color! java.awt.Color[r=3,g=8,b=27]
Color! java.awt.Color[r=23,g=28,b=47]
Color! java.awt.Color[r=5,g=10,b=30]
Color! java.awt.Color[r=1,g=2,b=20]
Color! java.awt.Color[r=5,g=7,b=20]
Color! java.awt.Color[r=14,g=17,b=26]
Color! java.awt.Color[r=28,g=31,b=36]
Color! java.awt.Color[r=49,g=50,b=55]
Color! java.awt.Color[r=74,g=75,b=77]
Color! java.awt.Color[r=62,g=67,b=61]
Color! java.awt.Color[r=74,g=76,b=71]
Color! java.awt.Color[r=66,g=68,b=63]
Color! java.awt.Color[r=79,g=82,b=75]
Color! java.awt.Color[r=82,g=85,b=78]
Color! java.awt.Color[r=84,g=87,b=80]
Color! java.awt.Color[r=95,g=98,b=91]
Color! java.awt.Color[r=93,g=96,b=87]
Color! java.awt.Color[r=83,g=89,b=79]
Color! java.awt.Color[r=78,g=86,b=75]
Color! java.awt.Color[r=87,g=97,b=86]
Color! java.awt.Color[r=83,g=95,b=83]
Color! java.awt.Color[r=94,g=110,b=97]
Color! java.awt.Color[r=135,g=158,b=140]
Color! java.awt.Color[r=133,g=156,b=138]
Color! java.awt.Color[r=126,g=150,b=136]
Color! java.awt.Color[r=139,g=163,b=150]
Color! java.awt.Color[r=139,g=162,b=144]
Color! java.awt.Color[r=140,g=165,b=146]
Color! java.awt.Color[r=187,g=219,b=204]
Color! java.awt.Color[r=183,g=216,b=199]
Color! java.awt.Color[r=126,g=157,b=139]
Color! java.awt.Color[r=130,g=161,b=143]
Color! java.awt.Color[r=158,g=190,b=169]
Color! java.awt.Color[r=106,g=120,b=105]
Color! java.awt.Color[r=63,g=74,b=66]
Color! java.awt.Color[r=50,g=57,b=50]
Color! java.awt.Color[r=55,g=62,b=55]
Color! java.awt.Color[r=64,g=67,b=58]
Color! java.awt.Color[r=63,g=66,b=57]
Color! java.awt.Color[r=66,g=69,b=62]
Color! java.awt.Color[r=67,g=70,b=63]
Color! java.awt.Color[r=95,g=96,b=88]
Color! java.awt.Color[r=88,g=88,b=78]
Color! java.awt.Color[r=91,g=91,b=79]
Color! java.awt.Color[r=97,g=97,b=85]
Color! java.awt.Color[r=96,g=96,b=84]
Color! java.awt.Color[r=93,g=91,b=79]
Color! java.awt.Color[r=102,g=95,b=77]
Color! java.awt.Color[r=101,g=94,b=76]
Color! java.awt.Color[r=97,g=90,b=71]
Color! java.awt.Color[r=103,g=96,b=77]
Color! java.awt.Color[r=108,g=101,b=82]
Color! java.awt.Color[r=107,g=101,b=79]
Color! java.awt.Color[r=113,g=107,b=85]
Color! java.awt.Color[r=116,g=109,b=90]
Color! java.awt.Color[r=107,g=100,b=82]
Color! java.awt.Color[r=111,g=104,b=86]
Color! java.awt.Color[r=123,g=116,b=98]
Color! java.awt.Color[r=155,g=148,b=129]
Color! java.awt.Color[r=142,g=136,b=114]
Color! java.awt.Color[r=146,g=140,b=118]
Color! java.awt.Color[r=153,g=146,b=127]
Color! java.awt.Color[r=157,g=152,b=132]
Color! java.awt.Color[r=158,g=153,b=133]
Color! java.awt.Color[r=165,g=160,b=140]
Color! java.awt.Color[r=171,g=166,b=146]
Color! java.awt.Color[r=173,g=168,b=149]
Color! java.awt.Color[r=172,g=167,b=148]
Color! java.awt.Color[r=189,g=183,b=167]
Color! java.awt.Color[r=194,g=189,b=170]
Color! java.awt.Color[r=199,g=194,b=175]
Color! java.awt.Color[r=201,g=196,b=177]
Color! java.awt.Color[r=193,g=190,b=171]
Color! java.awt.Color[r=196,g=193,b=174]
Color! java.awt.Color[r=204,g=201,b=184]
Color! java.awt.Color[r=208,g=205,b=188]
Color! java.awt.Color[r=206,g=205,b=187]
Color! java.awt.Color[r=209,g=210,b=196]
Color! java.awt.Color[r=212,g=213,b=197]
Color! java.awt.Color[r=216,g=217,b=201]
Color! java.awt.Color[r=205,g=206,b=190]
Color! java.awt.Color[r=208,g=211,b=192]
Color! java.awt.Color[r=205,g=208,b=191]
Color! java.awt.Color[r=207,g=210,b=193]
Color! java.awt.Color[r=204,g=207,b=188]
Color! java.awt.Color[r=205,g=208,b=189]
Color! java.awt.Color[r=212,g=216,b=201]
Color! java.awt.Color[r=218,g=222,b=207]
Color! java.awt.Color[r=217,g=221,b=206]
Color! java.awt.Color[r=216,g=220,b=205]
Color! java.awt.Color[r=207,g=211,b=196]
Color! java.awt.Color[r=205,g=209,b=194]
Color! java.awt.Color[r=211,g=215,b=200]
Color! java.awt.Color[r=176,g=180,b=166]
Color! java.awt.Color[r=178,g=182,b=168]
Color! java.awt.Color[r=175,g=179,b=164]
Color! java.awt.Color[r=157,g=161,b=147]
Color! java.awt.Color[r=154,g=157,b=146]
Color! java.awt.Color[r=151,g=155,b=140]
Color! java.awt.Color[r=146,g=150,b=136]
Color! java.awt.Color[r=144,g=148,b=134]
Color! java.awt.Color[r=129,g=135,b=123]
Color! java.awt.Color[r=131,g=137,b=125]
Color! java.awt.Color[r=126,g=134,b=123]
Color! java.awt.Color[r=104,g=114,b=103]
Color! java.awt.Color[r=105,g=115,b=104]
Color! java.awt.Color[r=94,g=104,b=95]
Color! java.awt.Color[r=86,g=96,b=85]
Color! java.awt.Color[r=85,g=95,b=86]
Color! java.awt.Color[r=79,g=88,b=83]
Color! java.awt.Color[r=76,g=85,b=82]
Color! java.awt.Color[r=58,g=66,b=68]
Color! java.awt.Color[r=59,g=68,b=67]
Color! java.awt.Color[r=48,g=55,b=61]
Color! java.awt.Color[r=7,g=13,b=27]
Color! java.awt.Color[r=13,g=18,b=37]
Color! java.awt.Color[r=25,g=30,b=49]
Color! java.awt.Color[r=14,g=19,b=38]
Color! java.awt.Color[r=1,g=2,b=22]
Color! java.awt.Color[r=0,g=1,b=19]
Color! java.awt.Color[r=0,g=0,b=15]
Color! java.awt.Color[r=4,g=6,b=19]
Color! java.awt.Color[r=13,g=16,b=25]
Color! java.awt.Color[r=65,g=66,b=68]
Color! java.awt.Color[r=67,g=72,b=68]
Color! java.awt.Color[r=80,g=83,b=76]
Color! java.awt.Color[r=85,g=88,b=81]
Color! java.awt.Color[r=91,g=94,b=87]
Color! java.awt.Color[r=91,g=94,b=85]
Color! java.awt.Color[r=86,g=89,b=80]
Color! java.awt.Color[r=75,g=81,b=71]
Color! java.awt.Color[r=70,g=78,b=67]
Color! java.awt.Color[r=75,g=85,b=74]
Color! java.awt.Color[r=80,g=92,b=80]
Color! java.awt.Color[r=89,g=103,b=90]
Color! java.awt.Color[r=136,g=159,b=141]
Color! java.awt.Color[r=125,g=149,b=135]
Color! java.awt.Color[r=124,g=153,b=135]
Color! java.awt.Color[r=130,g=154,b=141]
Color! java.awt.Color[r=134,g=158,b=145]
Color! java.awt.Color[r=135,g=159,b=146]
Color! java.awt.Color[r=132,g=156,b=143]
Color! java.awt.Color[r=143,g=168,b=149]
Color! java.awt.Color[r=188,g=220,b=205]
Color! java.awt.Color[r=189,g=221,b=206]
Color! java.awt.Color[r=154,g=183,b=165]
Color! java.awt.Color[r=130,g=159,b=141]
Color! java.awt.Color[r=127,g=158,b=140]
Color! java.awt.Color[r=129,g=160,b=142]
Color! java.awt.Color[r=121,g=142,b=125]
Color! java.awt.Color[r=122,g=143,b=126]
Color! java.awt.Color[r=103,g=116,b=106]
Color! java.awt.Color[r=62,g=75,b=65]
Color! java.awt.Color[r=53,g=64,b=56]
Color! java.awt.Color[r=51,g=62,b=54]
Color! java.awt.Color[r=45,g=52,b=45]
Color! java.awt.Color[r=48,g=55,b=48]
Color! java.awt.Color[r=51,g=56,b=49]
Color! java.awt.Color[r=55,g=58,b=51]
Color! java.awt.Color[r=60,g=63,b=56]
Color! java.awt.Color[r=70,g=73,b=64]
Color! java.awt.Color[r=73,g=76,b=67]
Color! java.awt.Color[r=69,g=72,b=63]
Color! java.awt.Color[r=69,g=70,b=62]
Color! java.awt.Color[r=76,g=77,b=69]
Color! java.awt.Color[r=85,g=86,b=78]
Color! java.awt.Color[r=91,g=92,b=84]
Color! java.awt.Color[r=92,g=93,b=85]
Color! java.awt.Color[r=90,g=90,b=80]
Color! java.awt.Color[r=93,g=93,b=81]
Color! java.awt.Color[r=90,g=90,b=78]
Color! java.awt.Color[r=92,g=93,b=79]
Color! java.awt.Color[r=96,g=97,b=83]
Color! java.awt.Color[r=99,g=97,b=85]
Color! java.awt.Color[r=100,g=94,b=80]
Color! java.awt.Color[r=98,g=92,b=76]
Color! java.awt.Color[r=97,g=92,b=73]
